//Date Created 2022-12-09 13:08:18.835143
"//Units: sec, m/s/s"
Action,cutting
SampleRate,100.0
Frames#,Time,AccX,AccY,AccZ
858,8.571449756622314,-4.858152,8.214128,3.009136
859,8.58193039894104,-5.063864,7.974928,3.186144
860,8.591860294342041,-5.006456,8.003632,3.02588
861,8.601879119873047,-4.743336,8.008416,3.06176
862,8.611592769622803,-4.188392,7.972536,3.260296
863,8.621861696243286,-3.56408,8.044296,3.391856
864,8.631611108779907,-3.159832,7.97732,3.382288
865,8.641956090927124,-2.803424,8.003632,3.42056
866,8.652031660079956,-2.899104,8.020376,3.363152
867,8.661617994308472,-3.19332,8.254792,3.511456
868,8.671608924865723,-3.542552,8.460504,3.61192
869,8.681881666183472,-3.891784,8.723624,3.604744
870,8.691277742385864,-4.056832,8.728408,3.549728
871,8.701945066452026,-3.932448,8.723624,3.693248
872,8.711876392364502,-3.74348,8.76668,3.769792
873,8.721591234207153,-3.284216,8.737976,3.654976
874,8.732133388519287,-3.128736,8.764288,3.7674
875,8.741554737091064,-2.035592,8.649472,2.018848
876,8.751947164535522,-1.808352,8.589672,1.174472
877,8.761596441268921,-2.392,8.941296,1.815528
878,8.77186894416809,-3.131128,9.668464,2.447016
879,8.781696081161499,-3.7674,10.295168,2.777112
880,8.791602849960327,-3.643016,9.988992,3.164616
881,8.80185341835022,-3.15744,8.819304,3.298568
882,8.811428785324097,-2.836912,7.90556,3.186144
883,8.821944952011108,-2.997176,7.467824,2.951728
884,8.831596374511719,-3.530592,7.747688,2.932592
885,8.841585397720337,-4.229056,8.257184,3.308136
886,8.851991653442383,-4.815096,8.601632,3.403816
887,8.861549139022827,-5.039944,8.735584,3.14548
888,8.871561765670776,-4.8438,8.374392,2.994784
889,8.88206934928894,-4.159688,7.986888,3.071328
890,8.892031192779541,-3.387072,7.718984,3.162224
891,8.901588916778564,-3.004352,7.76204,3.379896
892,8.911980390548706,-2.899104,8.101704,3.269864
893,8.921576499938965,-3.138304,8.513128,3.274648
894,8.9316086769104,-3.446872,8.716448,3.245944
895,8.942107915878296,-3.69564,8.795384,3.365544
896,8.951870441436768,-3.817632,8.733192,3.470792
897,8.961886644363403,-3.621488,8.651864,3.585608
898,8.972089290618896,-3.482752,8.525088,3.547336
899,8.981871366500854,-3.308136,8.513128,3.676504
900,8.99187183380127,-3.38468,8.556184,3.688464
901,9.001994609832764,-3.365544,8.690136,3.44448
902,9.011854887008667,-3.289,8.704488,3.164616
903,9.021932125091553,-2.91824,8.903024,2.793856
904,9.032089948654175,-2.303496,8.955648,2.171936
905,9.041909456253052,-2.633592,9.020232,2.458976
906,9.051820516586304,-3.092856,9.414912,3.224416
907,9.06188678741455,-3.482752,9.637368,3.006744
908,9.071896314620972,-3.654976,9.55604,3.111992
909,9.081249952316284,-3.461224,9.060896,3.391856
